# Sea surface height for the Netherlands  for the 6 main tide gauges. 
# Cite https://doi.org/10.2112/JCOASTRES-D-11-00169.1 (method) https://doi.org/10.5281/zenodo.1065964 (data)
# Lineage: https://doi.org/10.5281/zenodo.1065964 (notebooks/dutch-sea-level-monitor.ipynb)
# year -> year over which sea-level is averaged
# date -> first day of the year over which the sea level is averaged
# height -> mean sea surface height over main tide gauges, based on PSMSL RLR [mm relative to NAP(2005)]
# u2/v2 -> signed squared mean wind velocity offshore [m2/s2]
# predicted_linear_with_wind -> fitted sea surface height based on linear model with wind and 0 tide [mm relative to NAP(2005)]
t,year,height,interpolated,flags,station,alpha,u,v,speed,direction,u2,v2,surge,height-surge,predicted_linear_with_wind,index
1917-01-01,1917.0,-152.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-103.56169535025953,-97.33652458712675,
1918-01-01,1918.0,-135.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-86.56169535025953,-99.92215813492248,
1919-01-01,1919.0,-137.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-88.56169535025953,-101.12797296908863,
1920-01-01,1920.0,-147.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-98.56169535025953,-100.66049080296624,
1921-01-01,1921.0,-135.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-86.56169535025953,-98.41510726508841,
1922-01-01,1922.0,-148.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-99.56169535025953,-94.48789914988453,
1923-01-01,1923.0,-125.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-76.56169535025953,-89.1647797198652,
1924-01-01,1924.0,-144.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-95.56169535025953,-82.88922615789978,
1925-01-01,1925.0,-102.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-53.56169535025953,-76.21222194336825,
1926-01-01,1926.0,-133.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-84.56169535025953,-69.73006442192366,
1927-01-01,1927.0,-133.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-84.56169535025953,-64.01705755861845,
1928-01-01,1928.0,-118.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-69.56169535025953,-59.560687200651216,
1929-01-01,1929.0,-152.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-103.56169535025953,-56.706595961953916,
1930-01-01,1930.0,-101.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-52.56169535025953,-55.61956870649858,
1931-01-01,1931.0,-96.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-47.56169535025953,-56.26493240593318,
1932-01-01,1932.0,-109.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-60.56169535025953,-58.412469868355,
1933-01-01,1933.0,-166.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-117.56169535025953,-61.662405574878626,
1934-01-01,1934.0,-160.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-111.56169535025953,-65.4905304646782,
1935-01-01,1935.0,-105.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-56.56169535025953,-69.30737219446914,
1936-01-01,1936.0,-93.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-44.56169535025953,-72.52473201113429,
1937-01-01,1937.0,-108.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-59.56169535025953,-74.62207786746659,
1938-01-01,1938.0,-23.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,25.438304649740473,-75.20529963760424,
1939-01-01,1939.0,-137.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-88.56169535025953,-74.05119441908744,
1940-01-01,1940.0,-118.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-69.56169535025953,-71.13266062934115,
1941-01-01,1941.0,-157.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-108.56169535025953,-66.62175710517035,
1942-01-01,1942.0,-143.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-94.56169535025953,-60.870281908468044,
1943-01-01,1943.0,-92.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-43.56169535025953,-54.37006301143426,
1944-01-01,1944.0,-88.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-39.56169535025953,-47.69744306246369,
1945-01-01,1945.0,-82.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-33.56169535025953,-41.448224531881515,
1946-01-01,1946.0,-97.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-48.56169535025953,-36.170418324274806,
1947-01-01,1947.0,-183.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-134.56169535025953,-32.302386878551985,
1948-01-01,1948.0,-100.0,N,0.0,23.0,107.0,1.6908302,1.6606774,2.3699696,0.7764016,4.387522,5.4108086,0.048486791441181655,-51.56169535025953,-30.123363872397476,
1949-01-01,1949.0,-63.0,N,0.0,23.0,107.0,2.3029177,0.56715775,2.371729,0.24147245,8.470212,1.892796,0.048486791441181655,-14.561695350259527,-29.721935634747272,
1950-01-01,1950.0,-70.0,N,0.0,23.0,107.0,1.9535795,1.1301304,2.2569156,0.5244548,5.701431,2.4221733,0.048486791441181655,-21.561695350259527,-30.986041936577678,
1951-01-01,1951.0,-94.0,N,0.0,23.0,107.0,1.2349147,1.3340315,1.8178707,0.8239617,3.2752788,4.516599,0.048486791441181655,-45.56169535025953,-33.615624823831745,
1952-01-01,1952.0,-78.0,N,0.0,23.0,107.0,1.8547252,-0.19691782,1.8651494,6.177411,5.917683,-0.6884091,0.048486791441181655,-29.561695350259527,-37.15649775156427,
1953-01-01,1953.0,-107.0,N,0.0,23.0,107.0,1.7142906,0.26263824,1.7342926,0.15202314,5.0347652,1.0267215,0.048486791441181655,-58.56169535025953,-41.051612030338674,
1954-01-01,1954.0,-65.0,N,0.0,23.0,107.0,2.234173,1.1717563,2.5228045,0.48303127,10.093402,3.14278,0.048486791441181655,-16.561695350259527,-44.703933868920814,
1955-01-01,1955.0,-58.0,N,0.0,23.0,107.0,1.3086976,-0.47786716,1.3932145,5.9330807,4.944992,-1.8953387,0.048486791441181655,-9.561695350259527,-47.54383474767516,
1956-01-01,1956.0,-136.0,N,0.0,23.0,107.0,1.4128402,0.01031522,1.4128779,0.007300922,3.6171987,0.18946528,0.048486791441181655,-87.56169535025953,-49.09338841347373,
1957-01-01,1957.0,-115.0,N,0.0,23.0,107.0,1.501584,0.4303595,1.5620384,0.27912173,4.207589,0.55456275,0.048486791441181655,-66.56169535025953,-49.020316952978824,
1958-01-01,1958.0,-78.0,N,0.0,23.0,107.0,1.4983262,0.41081885,1.553626,0.26760852,4.355206,0.36970612,0.048486791441181655,-29.561695350259527,-47.17549676463306,
1959-01-01,1959.0,-117.0,N,0.0,23.0,107.0,0.37447605,0.45224735,0.5871627,0.8791939,1.0946395,2.77509,0.048486791441181655,-68.56169535025953,-43.60979093119629,
1960-01-01,1960.0,-85.0,N,0.0,23.0,107.0,0.6261789,0.3190679,0.7027833,0.4712564,0.7090475,1.934436,0.048486791441181655,-36.56169535025953,-38.56830803358561,
1961-01-01,1961.0,-33.0,N,0.0,23.0,107.0,1.7720531,0.46134415,1.8311228,0.25469065,5.7542934,1.3151058,0.048486791441181655,15.438304649740473,-32.46273544417772,
1962-01-01,1962.0,-86.0,N,0.0,23.0,107.0,1.9083265,-0.2828922,1.9291806,6.1360164,5.877581,0.13498433,0.048486791441181655,-37.56169535025953,-25.824869987628606,
1963-01-01,1963.0,-131.0,N,0.0,23.0,107.0,0.37059927,0.48403907,0.6096209,0.917361,0.2810497,1.9679369,0.048486791441181655,-82.56169535025953,-19.246591210208162,
1964-01-01,1964.0,-89.0,N,0.0,23.0,107.0,0.9981673,-0.121842094,1.0055761,6.1617208,0.65730476,-0.2056845,0.048486791441181655,-40.56169535025953,-13.313052793394577,
1965-01-01,1965.0,-29.0,N,0.0,23.0,107.0,1.7250146,-0.23993878,1.7416216,6.1449785,5.784757,-1.8158885,0.048486791441181655,19.438304649740473,-8.53663315153227,
1966-01-01,1966.0,-3.0,N,0.0,23.0,107.0,1.6971173,0.20143819,1.7090304,0.118141584,7.028076,0.6606671,0.048486791441181655,45.43830464974047,-5.299100560221888,
1967-01-01,1967.0,19.0,N,0.0,23.0,107.0,3.032625,1.1526567,3.2442923,0.36322168,12.765246,3.800848,0.048486791441181655,67.43830464974047,-3.8085209444198695,
1968-01-01,1968.0,-60.0,N,0.0,23.0,107.0,0.92377925,0.11379398,0.9307616,0.122565635,3.7755845,0.19227672,0.048486791441181655,-11.561695350259527,-4.075772372961664,
1969-01-01,1969.0,-90.0,N,0.0,23.0,107.0,0.7452643,-0.09891675,0.75180006,6.15123,1.925209,0.5998935,0.048486791441181655,-41.56169535025953,-5.9133171931855735,
1970-01-01,1970.0,-65.0,N,0.0,23.0,107.0,2.0613587,0.28401086,2.080832,0.13691646,8.131738,1.78897,0.048486791441181655,-16.561695350259527,-8.9563704013404,
1971-01-01,1971.0,-120.0,N,0.0,23.0,107.0,1.0549712,-0.074424505,1.0575932,6.2127557,2.8745146,1.1014508,0.048486791441181655,-71.56169535025953,-12.704074862435816,
1972-01-01,1972.0,-132.0,N,0.0,23.0,107.0,0.5809657,0.75428224,0.9520834,0.91447747,2.5584815,3.7007036,0.048486791441181655,-83.56169535025953,-16.576035713890462,
1973-01-01,1973.0,-80.0,N,0.0,23.0,107.0,2.2874253,-0.57605195,2.3588452,6.0364814,9.520682,-0.97213364,0.048486791441181655,-31.561695350259527,-19.977832614722708,
1974-01-01,1974.0,-82.0,N,0.0,23.0,107.0,2.1156101,0.58636284,2.195365,0.27037337,11.503461,2.554668,0.048486791441181655,-33.56169535025953,-22.368115124943337,
1975-01-01,1975.0,-108.0,N,0.0,23.0,107.0,1.162257,-0.14758463,1.1715897,6.1568804,4.674917,0.19217925,0.048486791441181655,-59.56169535025953,-23.319707803499302,
1976-01-01,1976.0,-121.0,N,0.0,23.0,107.0,0.7090325,-0.120357074,0.7191751,6.11504,3.3632562,-0.70991033,0.048486791441181655,-72.56169535025953,-22.56782776798471,
1977-01-01,1977.0,-42.0,N,0.0,23.0,107.0,1.8557261,0.69389015,1.9812125,0.3578221,7.2231917,2.5798526,0.048486791441181655,6.4383046497404735,-20.039972144189324,
1978-01-01,1978.0,-63.0,N,0.0,23.0,107.0,1.814568,0.4161997,1.8616873,0.2254659,8.551636,1.0163754,0.048486791441181655,-14.561695350259527,-15.864101850395304,
1979-01-01,1979.0,-57.0,N,0.0,23.0,107.0,1.7039541,0.9896787,1.9705135,0.5261919,5.7002463,2.3869617,0.0454980662169113,-8.55870662503525,-10.35419796924468,
1980-01-01,1980.0,-43.0,N,0.0,23.0,107.0,1.7931527,0.23217992,1.8081218,0.12876499,6.4064636,-0.8189574,0.0363780933742721,5.450413347807384,-3.9748210361593377,
1981-01-01,1981.0,-5.0,N,0.0,23.0,107.0,2.1854026,0.15059848,2.1905854,0.06880232,9.316558,0.50175446,0.0709832433088083,43.41580819787285,2.7113263744316574,
1982-01-01,1982.0,-29.0,N,0.0,23.0,107.0,1.7347169,1.1160479,2.062718,0.57169336,5.4549103,3.2701206,0.0485073895436035,19.438284051638057,9.106914875798891,
1983-01-01,1983.0,13.0,N,0.0,23.0,107.0,2.2307808,0.7313176,2.3475964,0.3167897,12.008881,2.519624,0.0835952318388305,61.40319620934283,14.647412007741504,
1984-01-01,1984.0,-40.0,N,0.0,23.0,107.0,1.5967559,0.5689509,1.6950912,0.34229112,6.145271,3.6726425,0.0339730448971242,8.452818396284535,18.86480401221512,
1985-01-01,1985.0,-38.0,N,0.0,23.0,107.0,1.780538,0.8918338,1.9914023,0.46435043,6.0918846,2.5837,0.0398411034287451,10.446950337752916,21.440423030673518,
1986-01-01,1986.0,-38.0,N,0.0,23.0,107.0,1.8892741,0.9042041,2.0945027,0.44638044,5.628788,3.2792351,0.0475588777740422,10.439232563407614,22.240916836924875,
1987-01-01,1987.0,-57.0,N,0.0,23.0,107.0,1.3464832,0.36130008,1.3941144,0.26215342,3.224531,1.6494709,0.015834651312038,-8.529043210130382,21.333301010808057,
1988-01-01,1988.0,30.0,N,0.0,23.0,107.0,2.7062855,0.6165915,2.775638,0.22401294,12.714699,2.842232,0.0768664719007624,78.4099249692809,18.97739453394116,
1989-01-01,1989.0,-18.0,N,0.0,23.0,107.0,1.9510013,0.70723176,2.0752308,0.34776416,7.295707,2.775037,0.0557692513558758,30.431022189825782,15.596492642005899,
1990-01-01,1990.0,28.0,N,0.0,23.0,107.0,2.966011,1.1080108,3.1662138,0.35751578,12.639977,7.6519017,0.1048619533901753,76.38192948779148,11.729587244415244,
1991-01-01,1991.0,-77.0,N,0.0,23.0,107.0,1.5867535,0.4704064,1.6550133,0.28820446,4.0877404,0.39182273,0.0255602530647892,-28.53876881188313,7.970528046236106,
1992-01-01,1992.0,-29.0,N,0.0,23.0,107.0,2.1532123,0.67857885,2.2576077,0.30529472,8.080558,1.6115795,0.0509649866891648,19.435826454492492,4.9009915795016195,
1993-01-01,1993.0,-41.0,N,0.0,23.0,107.0,1.5221761,0.2831733,1.5482917,0.18392932,7.881514,1.9583648,0.0356112348228335,7.451180206358828,3.0248242851854634,
1994-01-01,1994.0,5.0,N,0.0,23.0,107.0,2.217946,1.1045022,2.477743,0.46203372,10.574744,3.7801545,0.0732893133567875,53.41350212782487,3.874668092550121,
1995-01-01,1995.0,0.0,N,0.0,23.0,107.0,1.9460641,0.21723664,1.9581516,0.11116849,7.5945697,0.72313374,0.050858297244939,48.43593314393672,6.4798009112217505,
1996-01-01,1996.0,-110.0,N,0.0,23.0,107.0,0.20035468,0.11940262,0.2332359,0.53744084,-0.99027103,0.88245386,-0.030656519826868,-61.48255203899147,10.83486926392413,
1997-01-01,1997.0,-62.0,N,0.0,23.0,107.0,1.1074536,0.86285716,1.4039145,0.661889,4.6699576,4.208534,0.0140847958854004,-13.527293354703744,16.736995160046536,
1998-01-01,1998.0,18.0,N,0.0,23.0,107.0,2.72824,1.3373433,3.0383847,0.45576513,9.973238,3.038884,0.0877760231954185,66.39901541798625,23.80867601143065,
1999-01-01,1999.0,13.0,N,0.0,23.0,107.0,2.2959769,1.0795338,2.5371053,0.43951237,10.110547,3.0341625,0.081210013782631,61.40558142739903,31.54039535348474,
2000-01-01,2000.0,11.0,N,0.0,23.0,107.0,2.3491423,1.8163733,2.9694583,0.65818894,9.257247,9.211353,0.073631574530816,59.413159866650844,39.34813467333224,
2001-01-01,2001.0,10.0,N,0.0,23.0,107.0,1.8486565,0.38035336,1.887379,0.20291424,6.036207,2.3643658,0.0557179974513255,58.431073443730334,46.63929467964778,
2002-01-01,2002.0,-2.0,N,0.0,23.0,107.0,1.3034383,1.4936231,1.9823878,0.8532882,5.41819,5.158049,0.0288847414927384,46.45790669968892,52.87958513050795,
2003-01-01,2003.0,-12.0,N,0.0,23.0,107.0,1.0294569,0.7062414,1.2484224,0.6012905,2.4190142,1.9189583,0.0146890245569385,36.47210241662472,57.65333300929994,
2004-01-01,2004.0,20.0,N,0.0,23.0,107.0,2.5099623,0.8235235,2.6416097,0.31703493,8.325006,2.383694,0.0627257187782069,68.42406572240345,60.71040174472501,
2005-01-01,2005.0,-7.0,N,0.0,23.0,107.0,2.0045712,0.21600209,2.0161753,0.1073406,7.103912,0.6315093,0.0431160818281494,41.443675359353506,61.99442545346162,
2006-01-01,2006.0,-5.0,N,0.0,23.0,107.0,1.7412343,1.2011398,2.115333,0.60386163,6.1336884,4.532461,0.0504213964132821,43.436370044768374,61.649171256636684,
2007-01-01,2007.0,42.0,N,0.0,23.0,107.0,2.3908284,0.34595513,2.4157288,0.14370352,10.287087,1.2027072,0.0736638837965996,90.41312755738505,60.00231152167003,
2008-01-01,2008.0,17.0,N,0.0,23.0,107.0,2.1866772,1.5531667,2.6821418,0.61759615,8.021732,5.390208,0.0706112475147632,65.41618019366689,57.52843774270083,
2009-01-01,2009.0,-17.0,N,0.0,23.0,107.0,1.6802953,1.1287364,2.024213,0.59151274,5.088303,5.315205,0.0405474482691043,31.446243992912557,54.79549087925455,
2010-01-01,2010.0,-30.0,N,0.0,23.0,107.0,0.8425271,-0.3955059,0.93073994,5.844293,1.7123364,-1.4173802,0.0194454676560955,18.46734597352556,52.40065484520227,
2011-01-01,2011.0,17.0,N,0.0,23.0,107.0,2.143113,1.4697872,2.5986934,0.60114485,9.094102,4.2256026,0.0602458771906652,65.426545563991,50.90294919022545,
2012-01-01,2012.0,2.0,N,0.0,23.0,107.0,2.1913896,1.2847629,2.540237,0.5302685,6.8177757,3.2491236,0.048665117966062,50.4381263232156,50.7601295956639,
2013-01-01,2013.0,-27.0,N,0.0,23.0,107.0,1.0371405,0.346735,1.0935655,0.32263672,2.228657,3.173827,0.0200606932123638,21.466730747969294,52.27701856074712,
2014-01-01,2014.0,6.0,N,0.0,23.0,107.0,1.5648203,1.8632332,2.4331667,0.8722295,5.123015,11.433273,0.0479390148175497,54.43885242636411,55.57109846894296,
2015-01-01,2015.0,36.0,N,0.0,23.0,107.0,2.7150013,1.360416,3.0367687,0.4645063,12.157926,6.55892,0.0716218935019553,84.41516954767971,60.559250727675185,
2016-01-01,2016.0,17.0,N,0.0,23.0,107.0,1.7510552,0.9182653,1.9772217,0.48298186,4.917603,2.5206838,0.0271783694128704,65.45961307176879,66.96713780510619,
2017-01-01,2017.0,56.0,N,0.0,23.0,107.0,2.8075507,1.0631806,3.0021148,0.36199844,11.298989,2.0506012,0.0696655586719104,104.41712588250975,74.36016916368831,
2018-01-01,2018.0,-11.0,N,0.0,23.0,107.0,1.0403268,0.7537992,1.2847152,0.62703234,4.2967873,2.208767,0.0061765114534391,37.48061492972822,82.19255580117925,
2019-01-01,2019.0,71.0,N,0.0,23.0,107.0,2.1769128,1.3445364,2.5586574,0.55328524,7.9628825,4.2121882,0.058190230172995,119.42860121100867,89.86891635266988,
2020-01-01,2020.0,70.0,N,0.0,23.0,107.0,2.2073004,1.752432,2.8183672,0.671026,9.83999,6.934233,0.0600407104737244,118.42675073070794,96.8114809458491,
2021-01-01,2021.0,42.0,N,0.0,23.0,107.0,1.6460408,0.1924117,1.6572485,0.11636555,4.8222713,0.25504875,0.0333276962529714,90.45346374492868,102.52530715360797,
1890-01-01,1890.0,-151.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-90.03920168785373,-49.26862117209462,
1891-01-01,1891.0,-127.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-66.03920168785373,-44.99008220558523,
1892-01-01,1892.0,-127.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-66.03920168785373,-42.3498352155959,
1893-01-01,1893.0,-83.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-22.03920168785374,-41.44278931117509,
1894-01-01,1894.0,-116.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-55.03920168785374,-42.16821799407013,
1895-01-01,1895.0,-128.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-67.03920168785373,-44.241128693296204,
1896-01-01,1896.0,-122.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-61.03920168785374,-47.22443138951862,
1897-01-01,1897.0,-122.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-61.03920168785374,-50.578275285846566,
1898-01-01,1898.0,-65.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-4.0392016878537405,-53.72098463309921,
1899-01-01,1899.0,-91.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-30.03920168785374,-56.09471555946678,
1900-01-01,1900.0,-112.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-51.03920168785374,-57.22842286966002,
1901-01-01,1901.0,-130.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-69.03920168785373,-56.79102941666622,
1902-01-01,1902.0,-161.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-100.03920168785373,-54.628796536869835,
1903-01-01,1903.0,-36.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,24.96079831214626,-50.782677349143164,
1904-01-01,1904.0,-134.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-73.03920168785373,-45.483694158917906,
1905-01-01,1905.0,-196.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-135.03920168785373,-39.12686174417907,
1906-01-01,1906.0,-115.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-54.03920168785374,-32.22659994052082,
1907-01-01,1907.0,-130.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-69.03920168785373,-25.35866834348308,
1908-01-01,1908.0,-123.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-62.03920168785374,-19.09517726655815,
1909-01-01,1909.0,-76.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-15.03920168785374,-13.940010613034726,
1910-01-01,1910.0,-66.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-5.0392016878537405,-10.271949824943931,
1911-01-01,1911.0,-54.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,6.9607983121462595,-8.301918810919824,
1912-01-01,1912.0,14.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,74.96079831214627,-8.049175844933085,
1913-01-01,1913.0,-45.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,15.96079831214626,-9.339139782674659,
1914-01-01,1914.0,-40.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,20.96079831214626,-11.823095962085317,
1915-01-01,1915.0,-80.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-19.03920168785374,-15.017557478429245,
1916-01-01,1916.0,-9.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,51.96079831214626,-18.358838917842892,
1917-01-01,1917.0,-73.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-12.03920168785374,-21.2666825223456,
1918-01-01,1918.0,-87.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-26.03920168785374,-23.209754963306764,
1919-01-01,1919.0,-112.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-51.03920168785374,-23.765621754854152,
1920-01-01,1920.0,-85.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-24.03920168785374,-22.66842967680588,
1921-01-01,1921.0,-17.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,43.96079831214626,-19.838915038925894,
1922-01-01,1922.0,-76.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-15.03920168785374,-15.393350594415462,
1923-01-01,1923.0,-52.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,8.96079831214626,-9.630421217020466,
1924-01-01,1924.0,-87.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-26.03920168785374,-2.997509753750119,
1925-01-01,1925.0,-5.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,55.96079831214626,3.9598014520160434,
1926-01-01,1926.0,-17.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,43.96079831214626,10.659313335873025,
1927-01-01,1927.0,-43.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,17.96079831214626,16.5479260114184,
1928-01-01,1928.0,-30.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,30.96079831214626,21.164070090585575,
1929-01-01,1929.0,-69.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-8.03920168785374,24.189806470735554,
