,t,name,ddl_id,surge
305,1963-01-01,IJmuiden,IJMDBTHVN,0.017464436911212352
306,1964-01-01,IJmuiden,IJMDBTHVN,0.012388179750471816
307,1965-01-01,IJmuiden,IJMDBTHVN,0.07391174815033805
308,1966-01-01,IJmuiden,IJMDBTHVN,0.06700532456528242
309,1967-01-01,IJmuiden,IJMDBTHVN,0.0913492194695832
310,1968-01-01,IJmuiden,IJMDBTHVN,0.038074229515661466
311,1969-01-01,IJmuiden,IJMDBTHVN,0.02563130308248817
312,1970-01-01,IJmuiden,IJMDBTHVN,0.0620605273529479
313,1971-01-01,IJmuiden,IJMDBTHVN,0.02292802841338801
314,1972-01-01,IJmuiden,IJMDBTHVN,0.002153214422191994
315,1973-01-01,IJmuiden,IJMDBTHVN,0.06019295990875323
316,1974-01-01,IJmuiden,IJMDBTHVN,0.0842364935025777
317,1975-01-01,IJmuiden,IJMDBTHVN,0.025652631331388266
318,1976-01-01,IJmuiden,IJMDBTHVN,0.01202509441804853
319,1977-01-01,IJmuiden,IJMDBTHVN,0.06569187028512154
320,1978-01-01,IJmuiden,IJMDBTHVN,0.047094703690238195
321,1979-01-01,IJmuiden,IJMDBTHVN,0.04414201672876712
322,1980-01-01,IJmuiden,IJMDBTHVN,0.036896556863387976
323,1981-01-01,IJmuiden,IJMDBTHVN,0.06931617276986302
324,1982-01-01,IJmuiden,IJMDBTHVN,0.043019066920547945
325,1983-01-01,IJmuiden,IJMDBTHVN,0.07762361195616438
326,1984-01-01,IJmuiden,IJMDBTHVN,0.03333791761065573
327,1985-01-01,IJmuiden,IJMDBTHVN,0.03670101026027397
328,1986-01-01,IJmuiden,IJMDBTHVN,0.04421715473260274
329,1987-01-01,IJmuiden,IJMDBTHVN,0.015447558984931508
330,1988-01-01,IJmuiden,IJMDBTHVN,0.07324876359562842
331,1989-01-01,IJmuiden,IJMDBTHVN,0.050098798706849315
332,1990-01-01,IJmuiden,IJMDBTHVN,0.09609055420547946
333,1991-01-01,IJmuiden,IJMDBTHVN,0.02186245859726027
334,1992-01-01,IJmuiden,IJMDBTHVN,0.04742260291803278
335,1993-01-01,IJmuiden,IJMDBTHVN,0.034872772426849316
336,1994-01-01,IJmuiden,IJMDBTHVN,0.07002218116438357
337,1995-01-01,IJmuiden,IJMDBTHVN,0.04913225374164384
338,1996-01-01,IJmuiden,IJMDBTHVN,-0.026632350707131148
339,1997-01-01,IJmuiden,IJMDBTHVN,0.010860139005479453
340,1998-01-01,IJmuiden,IJMDBTHVN,0.08405679951232876
341,1999-01-01,IJmuiden,IJMDBTHVN,0.07693623974794521
342,2000-01-01,IJmuiden,IJMDBTHVN,0.0685171876830601
343,2001-01-01,IJmuiden,IJMDBTHVN,0.055746330663671226
344,2002-01-01,IJmuiden,IJMDBTHVN,0.02792562049643836
345,2003-01-01,IJmuiden,IJMDBTHVN,0.011945520743134246
346,2004-01-01,IJmuiden,IJMDBTHVN,0.05891079141612022
347,2005-01-01,IJmuiden,IJMDBTHVN,0.04120946101917808
348,2006-01-01,IJmuiden,IJMDBTHVN,0.04604307359452055
349,2007-01-01,IJmuiden,IJMDBTHVN,0.07079345246849315
350,2008-01-01,IJmuiden,IJMDBTHVN,0.06502302371857924
351,2009-01-01,IJmuiden,IJMDBTHVN,0.0386906935260274
352,2010-01-01,IJmuiden,IJMDBTHVN,0.022665528093972605
353,2011-01-01,IJmuiden,IJMDBTHVN,0.053937337821917807
354,2012-01-01,IJmuiden,IJMDBTHVN,0.04511643062021858
355,2013-01-01,IJmuiden,IJMDBTHVN,0.019054365590958904
356,2014-01-01,IJmuiden,IJMDBTHVN,0.04431573360273973
357,2015-01-01,IJmuiden,IJMDBTHVN,0.06304347359945206
358,2016-01-01,IJmuiden,IJMDBTHVN,0.0249364626431694
359,2017-01-01,IJmuiden,IJMDBTHVN,0.06453847718191781
360,2018-01-01,IJmuiden,IJMDBTHVN,0.0052503493534246555
361,2019-01-01,IJmuiden,IJMDBTHVN,0.054278753065753416
362,2020-01-01,IJmuiden,IJMDBTHVN,0.05453885311748634
363,2021-01-01,IJmuiden,IJMDBTHVN,0.031139862706849313
364,2022-01-01,IJmuiden,IJMDBTHVN,0.03580459505893699
365,1950-01-01,Vlissingen,VLISSGN,0.08821793644854875
366,1951-01-01,Vlissingen,VLISSGN,0.032484524066827884
367,1952-01-01,Vlissingen,VLISSGN,0.04492220582180946
368,1953-01-01,Vlissingen,VLISSGN,0.0002477355952827543
369,1954-01-01,Vlissingen,VLISSGN,0.04585395006507584
370,1955-01-01,Vlissingen,VLISSGN,0.04268429467186638
371,1956-01-01,Vlissingen,VLISSGN,0.020235097689727127
372,1957-01-01,Vlissingen,VLISSGN,0.02922045594617112
373,1958-01-01,Vlissingen,VLISSGN,0.04148183296887485
374,1959-01-01,Vlissingen,VLISSGN,-0.002562114940828656
375,1960-01-01,Vlissingen,VLISSGN,0.03586702356547565
376,1961-01-01,Vlissingen,VLISSGN,0.04865343169857786
377,1962-01-01,Vlissingen,VLISSGN,0.032743871704458374
378,1963-01-01,Vlissingen,VLISSGN,0.008936000908788752
379,1964-01-01,Vlissingen,VLISSGN,0.002822839657526688
380,1965-01-01,Vlissingen,VLISSGN,0.05717679763927239
381,1966-01-01,Vlissingen,VLISSGN,0.05268962619545525
382,1967-01-01,Vlissingen,VLISSGN,0.05842620496166079
383,1968-01-01,Vlissingen,VLISSGN,0.030642527403676362
384,1969-01-01,Vlissingen,VLISSGN,0.02376873757537097
385,1970-01-01,Vlissingen,VLISSGN,0.04818762149550148
386,1971-01-01,Vlissingen,VLISSGN,0.0140253062092074
387,1972-01-01,Vlissingen,VLISSGN,-0.002775134869896976
388,1973-01-01,Vlissingen,VLISSGN,0.04136032242174834
389,1974-01-01,Vlissingen,VLISSGN,0.06515343737507825
390,1975-01-01,Vlissingen,VLISSGN,0.014510685484856366
391,1976-01-01,Vlissingen,VLISSGN,0.006854380298410019
392,1977-01-01,Vlissingen,VLISSGN,0.04894188614849205
393,1978-01-01,Vlissingen,VLISSGN,0.03543931666812668
394,1979-01-01,Vlissingen,VLISSGN,0.030623680971232872
395,1980-01-01,Vlissingen,VLISSGN,0.025940741784153003
396,1981-01-01,Vlissingen,VLISSGN,0.05242872996986301
397,1982-01-01,Vlissingen,VLISSGN,0.020357493208219175
398,1983-01-01,Vlissingen,VLISSGN,0.051635190621917806
399,1984-01-01,Vlissingen,VLISSGN,0.021784498146393442
400,1985-01-01,Vlissingen,VLISSGN,0.021602280523013696
401,1986-01-01,Vlissingen,VLISSGN,0.025989249543835614
402,1987-01-01,Vlissingen,VLISSGN,0.007072168926027397
403,1988-01-01,Vlissingen,VLISSGN,0.05089496931775956
404,1989-01-01,Vlissingen,VLISSGN,0.030509655104109593
405,1990-01-01,Vlissingen,VLISSGN,0.06206102339972602
406,1991-01-01,Vlissingen,VLISSGN,0.006867476896438355
407,1992-01-01,Vlissingen,VLISSGN,0.027029115717213115
408,1993-01-01,Vlissingen,VLISSGN,0.022503036340438355
409,1994-01-01,Vlissingen,VLISSGN,0.04738357494520548
410,1995-01-01,Vlissingen,VLISSGN,0.035975458652054794
411,1996-01-01,Vlissingen,VLISSGN,-0.01970972328896175
412,1997-01-01,Vlissingen,VLISSGN,-0.0012006231580821924
413,1998-01-01,Vlissingen,VLISSGN,0.05728281749315068
414,1999-01-01,Vlissingen,VLISSGN,0.05290400726493151
415,2000-01-01,Vlissingen,VLISSGN,0.042863329038251366
416,2001-01-01,Vlissingen,VLISSGN,0.04211621196273972
417,2002-01-01,Vlissingen,VLISSGN,0.01612670392328767
418,2003-01-01,Vlissingen,VLISSGN,0.002521146272602739
419,2004-01-01,Vlissingen,VLISSGN,0.03712848115300546
420,2005-01-01,Vlissingen,VLISSGN,0.027547223160438356
421,2006-01-01,Vlissingen,VLISSGN,0.026971539621917808
422,2007-01-01,Vlissingen,VLISSGN,0.05240323259561643
423,2008-01-01,Vlissingen,VLISSGN,0.04081140083060109
424,2009-01-01,Vlissingen,VLISSGN,0.025342019437808217
425,2010-01-01,Vlissingen,VLISSGN,0.023538064667671235
426,2011-01-01,Vlissingen,VLISSGN,0.030285028016438356
427,2012-01-01,Vlissingen,VLISSGN,0.027157742924863386
428,2013-01-01,Vlissingen,VLISSGN,0.01175514229315068
429,2014-01-01,Vlissingen,VLISSGN,0.02683846808958904
